# step Etot Epot T p 
1817 -8700.126 -8700.126 0.0 428.2326 
1818 -8700.2385 -8700.2385 0.0 430.2149 
1819 -8692.5079 -8692.5079 0.0 431.889 
1820 -8701.1572 -8701.1572 0.0 429.2922 
1821 -8701.6853 -8701.6853 0.0 429.3684 
1822 -8695.403 -8695.403 0.0 429.1754 
1823 -8702.2864 -8702.2864 0.0 429.3708 
1824 -8703.028 -8703.028 0.0 429.0218 
1825 -8697.5229 -8697.5229 0.0 428.4187 
1826 -8703.4778 -8703.4778 0.0 429.1851 
1827 -8703.4727 -8703.4727 0.0 429.1708 
1828 -8703.4776 -8703.4776 0.0 429.1837 
1829 -8703.4778 -8703.4778 0.0 429.1849 
1830 -8703.4778 -8703.4778 0.0 429.1848 
1831 -8703.4778 -8703.4778 0.0 429.1849 
1832 -8704.3041 -8704.3041 0.0 426.8647 
1833 -8699.1099 -8699.1099 0.0 424.2873 
1834 -8704.6941 -8704.6941 0.0 427.7345 
1835 -8704.6898 -8704.6898 0.0 427.6494 
1836 -8704.6941 -8704.6941 0.0 427.726 
1837 -8705.4848 -8705.4848 0.0 428.4761 
1838 -8700.1588 -8700.1588 0.0 428.962 
1839 -8705.8985 -8705.8985 0.0 428.2315 
1840 -8705.8955 -8705.8955 0.0 428.2573 
1841 -8705.8984 -8705.8984 0.0 428.2342 
1842 -8705.8985 -8705.8985 0.0 428.2318 
1843 -8705.8985 -8705.8985 0.0 428.2315 
1844 -8706.5626 -8706.5626 0.0 428.2644 
1845 -8700.654 -8700.654 0.0 428.0104 
1846 -8707.0795 -8707.0795 0.0 428.2876 
1847 -8707.0747 -8707.0747 0.0 428.2873 
1848 -8707.0793 -8707.0793 0.0 428.2877 
1849 -8707.0795 -8707.0795 0.0 428.2876 
1850 -8707.0795 -8707.0795 0.0 428.2876 
1851 -8707.5371 -8707.5371 0.0 429.4442 
1852 -8700.6128 -8700.6128 0.0 430.2871 
1853 -8708.2382 -8708.2382 0.0 428.9786 
1854 -8708.2313 -8708.2313 0.0 429.0281 
1855 -8708.2382 -8708.2382 0.0 428.9835 
1856 -8707.6823 -8707.6823 0.0 427.882 
1857 -8709.2009 -8709.2009 0.0 428.548 
1858 -8709.1855 -8709.1855 0.0 428.4876 
1859 -8709.2005 -8709.2005 0.0 428.5421 
1860 -8709.2009 -8709.2009 0.0 428.5474 
1861 -8709.2008 -8709.2008 0.0 428.5468 
1862 -8709.2009 -8709.2009 0.0 428.5474 
1863 -8709.0898 -8709.0898 0.0 429.7069 
1864 -8710.3408 -8710.3408 0.0 429.1629 
1865 -8710.3305 -8710.3305 0.0 429.2211 
1866 -8710.341 -8710.341 0.0 429.1688 
1867 -8710.341 -8710.341 0.0 429.1671 
1868 -8710.3411 -8710.3411 0.0 429.1665 
1869 -8710.341 -8710.341 0.0 429.1661 
1870 -8710.3411 -8710.3411 0.0 429.1665 
1871 -8710.5141 -8710.5141 0.0 430.4673 
1872 -8701.6631 -8701.6631 0.0 431.5447 
1873 -8711.5303 -8711.5303 0.0 429.8761 
1874 -8711.5208 -8711.5208 0.0 429.938 
1875 -8711.5302 -8711.5302 0.0 429.8823 
1876 -8711.5304 -8711.5304 0.0 429.8781 
1877 -8711.5304 -8711.5304 0.0 429.8785 
1878 -8711.5304 -8711.5304 0.0 429.8781 
1879 -8711.5948 -8711.5948 0.0 428.8451 
1880 -8702.4374 -8702.4374 0.0 427.6331 
1881 -8712.6855 -8712.6855 0.0 429.3839 
1882 -8712.675 -8712.675 0.0 429.3327 
1883 -8712.6852 -8712.6852 0.0 429.3789 
1884 -8712.6856 -8712.6856 0.0 429.3831 
1885 -8712.6855 -8712.6855 0.0 429.3827 
1886 -8712.6856 -8712.6856 0.0 429.3831 
1887 -8712.1942 -8712.1942 0.0 428.6837 
1888 -8713.7288 -8713.7288 0.0 429.0965 
1889 -8713.7158 -8713.7158 0.0 429.0576 
1890 -8713.7286 -8713.7286 0.0 429.0927 
1891 -8713.7291 -8713.7291 0.0 429.0953 
1892 -8713.7291 -8713.7291 0.0 429.095 
1893 -8713.7291 -8713.7291 0.0 429.0953 
1894 -8713.0514 -8713.0514 0.0 428.5317 
1895 -8714.776 -8714.776 0.0 428.873 
1896 -8714.7601 -8714.7601 0.0 428.8415 
1897 -8714.776 -8714.776 0.0 428.8699 
1898 -8714.7763 -8714.7763 0.0 428.8715 
1899 -8714.7763 -8714.7763 0.0 428.8713 
1900 -8713.887 -8713.887 0.0 429.8125 
1901 -8715.834 -8715.834 0.0 429.2963 
1902 -8715.8172 -8715.8172 0.0 429.3504 
1903 -8715.8343 -8715.8343 0.0 429.3016 
1904 -8715.8343 -8715.8343 0.0 429.3007 
1905 -8715.8343 -8715.8343 0.0 429.3016 
1906 -8714.2045 -8714.2045 0.0 430.6298 
1907 -8716.7874 -8716.7874 0.0 429.8347 
1908 -8716.7642 -8716.7642 0.0 429.9182 
1909 -8716.7876 -8716.7876 0.0 429.843 
1910 -8716.7875 -8716.7875 0.0 429.8405 
1911 -8716.7876 -8716.7876 0.0 429.843 
1912 -8714.696 -8714.696 0.0 433.1849 
1913 -8717.7102 -8717.7102 0.0 431.0725 
1914 -8717.6816 -8717.6816 0.0 431.2904 
1915 -8717.7099 -8717.7099 0.0 431.0945 
1916 -8717.7101 -8717.7101 0.0 431.0765 
1917 -8717.7102 -8717.7102 0.0 431.0726 
1918 -8715.6498 -8715.6498 0.0 431.7413 
1919 -8718.6361 -8718.6361 0.0 431.3612 
1920 -8718.6088 -8718.6088 0.0 431.4065 
1921 -8718.6361 -8718.6361 0.0 431.3658 
1922 -8717.3564 -8717.3564 0.0 429.999 
1923 -8719.6454 -8719.6454 0.0 430.866 
1924 -8719.6238 -8719.6238 0.0 430.7852 
1925 -8719.6453 -8719.6453 0.0 430.858 
1926 -8719.6455 -8719.6455 0.0 430.8637 
1927 -8719.6455 -8719.6455 0.0 430.8639 
1928 -8718.0963 -8718.0963 0.0 431.3576 
1929 -8720.6078 -8720.6078 0.0 431.1022 
1930 -8720.5836 -8720.5836 0.0 431.1348 
1931 -8720.6074 -8720.6074 0.0 431.1056 
1932 -8720.6076 -8720.6076 0.0 431.1026 
1933 -8720.6078 -8720.6078 0.0 431.1022 
1934 -8718.7289 -8718.7289 0.0 431.9782 
1935 -8721.5363 -8721.5363 0.0 431.4672 
1936 -8721.5088 -8721.5088 0.0 431.5254 
1937 -8721.5361 -8721.5361 0.0 431.4731 
1938 -8721.5363 -8721.5363 0.0 431.4679 
1939 -8719.7346 -8719.7346 0.0 433.4418 
1940 -8722.4466 -8722.4466 0.0 432.2289 
1941 -8722.4197 -8722.4197 0.0 432.3561 
1942 -8722.4467 -8722.4467 0.0 432.2415 
1943 -8722.4468 -8722.4468 0.0 432.2366 
1944 -8722.4467 -8722.4467 0.0 432.2352 
1945 -8722.4468 -8722.4468 0.0 432.2366 
1946 -8720.7071 -8720.7071 0.0 433.5612 
1947 -8723.3368 -8723.3368 0.0 432.7557 
1948 -8723.3109 -8723.3109 0.0 432.8411 
1949 -8723.3364 -8723.3364 0.0 432.7644 
1950 -8723.3367 -8723.3367 0.0 432.7566 
1951 -8723.3368 -8723.3368 0.0 432.7557 
1952 -8722.0888 -8722.0888 0.0 433.8225 
1953 -8724.3147 -8724.3147 0.0 433.2092 
1954 -8724.293 -8724.293 0.0 433.2743 
1955 -8724.3145 -8724.3145 0.0 433.2158 
1956 -8724.3148 -8724.3148 0.0 433.2098 
1957 -8722.4981 -8722.4981 0.0 432.9533 
1958 -8725.2308 -8725.2308 0.0 433.1555 
1959 -8725.2045 -8725.2045 0.0 433.141 
1960 -8725.2305 -8725.2305 0.0 433.1542 
1961 -8725.2308 -8725.2308 0.0 433.1554 
1962 -8724.3375 -8724.3375 0.0 431.6346 
1963 -8726.2127 -8726.2127 0.0 432.5563 
1964 -8726.1939 -8726.1939 0.0 432.4691 
1965 -8726.2123 -8726.2123 0.0 432.5477 
1966 -8726.2127 -8726.2127 0.0 432.5555 
1967 -8725.5084 -8725.5084 0.0 433.941 
1968 -8727.1419 -8727.1419 0.0 433.1959 
1969 -8726.7533 -8726.7533 0.0 435.3462 
1970 -8728.0808 -8728.0808 0.0 434.2208 
1971 -8727.9446 -8727.9446 0.0 436.1809 
1972 -8729.048 -8729.048 0.0 435.2103 
1973 -8728.7841 -8728.7841 0.0 436.8799 
1974 -8729.9991 -8729.9991 0.0 436.0332 
1975 -8729.3861 -8729.3861 0.0 435.4747 
1976 -8730.9164 -8730.9164 0.0 435.8316 
1977 -8730.9009 -8730.9009 0.0 435.8009 
1978 -8730.9162 -8730.9162 0.0 435.8285 
1979 -8730.9163 -8730.9163 0.0 435.8313 
1980 -8730.9164 -8730.9164 0.0 435.8316 
1981 -8729.5966 -8729.5966 0.0 435.387 
1982 -8731.7864 -8731.7864 0.0 435.7088 
1983 -8731.7649 -8731.7649 0.0 435.6835 
1984 -8731.7863 -8731.7863 0.0 435.7064 
1985 -8731.7864 -8731.7864 0.0 435.7085 
1986 -8731.7864 -8731.7864 0.0 435.7088 
1987 -8731.2522 -8731.2522 0.0 435.4718 
1988 -8732.7727 -8732.7727 0.0 435.6426 
1989 -8732.7585 -8732.7585 0.0 435.6295 
1990 -8732.7725 -8732.7725 0.0 435.6414 
1991 -8732.7727 -8732.7727 0.0 435.6425 
1992 -8732.7727 -8732.7727 0.0 435.6427 
1993 -8732.0862 -8732.0862 0.0 436.9403 
1994 -8733.7136 -8733.7136 0.0 436.243 
1995 -8733.6977 -8733.6977 0.0 436.3174 
1996 -8733.7132 -8733.7132 0.0 436.2506 
1997 -8733.7136 -8733.7136 0.0 436.2437 
1998 -8733.1393 -8733.1393 0.0 438.7967 
1999 -8734.6676 -8734.6676 0.0 437.4044 
2000 -8734.6522 -8734.6522 0.0 437.5477 
2001 -8734.6673 -8734.6673 0.0 437.4189 
2002 -8734.6676 -8734.6676 0.0 437.4059 
2003 -8734.6676 -8734.6676 0.0 437.4071 
2004 -8733.6421 -8733.6421 0.0 438.3852 
2005 -8735.5395 -8735.5395 0.0 437.8387 
2006 -8735.5209 -8735.5209 0.0 437.8983 
2007 -8735.5396 -8735.5396 0.0 437.8446 
2008 -8735.5397 -8735.5397 0.0 437.8423 
2009 -8735.5397 -8735.5397 0.0 437.8417 
2010 -8735.5397 -8735.5397 0.0 437.8414 
2011 -8735.5397 -8735.5397 0.0 437.8417 
2012 -8733.852 -8733.852 0.0 438.082 
2013 -8736.3187 -8736.3187 0.0 437.9659 
2014 -8736.2948 -8736.2948 0.0 437.9833 
2015 -8736.3185 -8736.3185 0.0 437.9677 
2016 -8736.3187 -8736.3187 0.0 437.9661 
2017 -8734.7094 -8734.7094 0.0 436.2576 
2018 -8737.1373 -8737.1373 0.0 437.3719 
2019 -8737.114 -8737.114 0.0 437.2653 
2020 -8737.1372 -8737.1372 0.0 437.3613 
2021 -8737.1374 -8737.1374 0.0 437.3695 
2022 -8735.5536 -8735.5536 0.0 438.4727 
2023 -8737.995 -8737.995 0.0 437.8039 
2024 -8737.9719 -8737.9719 0.0 437.8742 
2025 -8737.995 -8737.995 0.0 437.8109 
2026 -8737.9949 -8737.9949 0.0 437.8077 
2027 -8737.995 -8737.995 0.0 437.8109 
2028 -8735.7412 -8735.7412 0.0 441.815 
2029 -8738.7817 -8738.7817 0.0 439.184 
2030 -8738.7521 -8738.7521 0.0 439.4514 
2031 -8738.782 -8738.782 0.0 439.2105 
2032 -8738.782 -8738.782 0.0 439.2027 
2033 -8738.782 -8738.782 0.0 439.2105 
2034 -8736.2123 -8736.2123 0.0 441.4675 
2035 -8739.5357 -8739.5357 0.0 439.9633 
2036 -8739.503 -8739.503 0.0 440.1188 
2037 -8739.5355 -8739.5355 0.0 439.9788 
2038 -8739.5357 -8739.5357 0.0 439.9673 
2039 -8737.3093 -8737.3093 0.0 441.3504 
2040 -8740.3591 -8740.3591 0.0 440.463 
2041 -8740.3297 -8740.3297 0.0 440.5555 
2042 -8740.3587 -8740.3587 0.0 440.4724 
2043 -8740.3591 -8740.3591 0.0 440.4641 
2044 -8740.3591 -8740.3591 0.0 440.4649 
2045 -8736.9588 -8736.9588 0.0 440.1454 
2046 -8741.091 -8741.091 0.0 440.4002 
2047 -8741.0506 -8741.0506 0.0 440.3811 
2048 -8741.0903 -8741.0903 0.0 440.3985 
2049 -8741.091 -8741.091 0.0 440.4 
2050 -8738.1921 -8738.1921 0.0 440.4219 
2051 -8741.8743 -8741.8743 0.0 440.4359 
2052 -8741.8393 -8741.8393 0.0 440.4395 
2053 -8741.874 -8741.874 0.0 440.4363 
2054 -8741.8744 -8741.8744 0.0 440.4359 
2055 -8739.3322 -8739.3322 0.0 442.0741 
2056 -8742.6472 -8742.6472 0.0 440.997 
2057 -8742.6155 -8742.6155 0.0 441.1094 
2058 -8742.647 -8742.647 0.0 441.0083 
2059 -8742.6472 -8742.6472 0.0 440.9985 
2060 -8739.8676 -8739.8676 0.0 443.1166 
2061 -8743.3766 -8743.3766 0.0 441.6937 
2062 -8743.3416 -8743.3416 0.0 441.8425 
2063 -8743.3762 -8743.3762 0.0 441.7087 
2064 -8743.3768 -8743.3768 0.0 441.6951 
2065 -8740.8828 -8740.8828 0.0 445.3476 
2066 -8744.1335 -8744.1335 0.0 442.9153 
2067 -8744.1025 -8744.1025 0.0 443.1637 
2068 -8744.1332 -8744.1332 0.0 442.9402 
2069 -8744.1335 -8744.1335 0.0 442.9178 
2070 -8741.8944 -8741.8944 0.0 444.1993 
2071 -8744.8763 -8744.8763 0.0 443.3727 
2072 -8744.846 -8744.846 0.0 443.461 
2073 -8744.8763 -8744.8763 0.0 443.3814 
2074 -8742.8931 -8742.8931 0.0 444.2074 
2075 -8745.5884 -8745.5884 0.0 443.6893 
2076 -8745.5621 -8745.5621 0.0 443.7458 
2077 -8745.5887 -8745.5887 0.0 443.6948 
2078 -8745.5888 -8745.5888 0.0 443.693 
2079 -8745.5888 -8745.5888 0.0 443.6924 
2080 -8745.5888 -8745.5888 0.0 443.692 
2081 -8745.5888 -8745.5888 0.0 443.6923 
2082 -8743.8801 -8743.8801 0.0 445.7958 
2083 -8746.3043 -8746.3043 0.0 444.462 
2084 -8746.2802 -8746.2802 0.0 444.6002 
2085 -8746.3038 -8746.3038 0.0 444.4761 
2086 -8746.3044 -8746.3044 0.0 444.4634 
2087 -8745.1597 -8745.1597 0.0 445.5843 
2088 -8747.0706 -8747.0706 0.0 444.9209 
2089 -8746.5442 -8746.5442 0.0 446.7249 
2090 -8747.905 -8747.905 0.0 445.7306 
2091 -8513.6345 -8513.6345 0.0 432.2819 
2092 -8747.9316 -8747.9316 0.0 445.4075 
2093 -8748.5689 -8748.5689 0.0 445.596 
2094 -8748.5626 -8748.5626 0.0 445.5796 
2095 -8748.5688 -8748.5688 0.0 445.5944 
2096 -8748.5689 -8748.5689 0.0 445.5959 
2097 -8645.8722 -8645.8722 0.0 438.88 
2098 -8749.6429 -8749.6429 0.0 445.294 
2099 -8749.6478 -8749.6478 0.0 445.3281 
2100 -8749.6491 -8749.6491 0.0 445.3178 
2101 -8712.3301 -8712.3301 0.0 443.6173 
2102 -8751.5418 -8751.5418 0.0 445.1749 
2103 -8722.4815 -8722.4815 0.0 447.1099 
2104 -8753.348 -8753.348 0.0 445.6686 
2105 -8725.1797 -8725.1797 0.0 443.5826 
2106 -8755.0085 -8755.0085 0.0 445.4192 
2107 -8754.7121 -8754.7121 0.0 445.2921 
2108 -8755.0059 -8755.0059 0.0 445.407 
2109 -8755.0085 -8755.0085 0.0 445.418 
2110 -8755.0085 -8755.0085 0.0 445.419 
2111 -8755.0085 -8755.0085 0.0 445.4192 
2112 -8719.7515 -8719.7515 0.0 442.48 
2113 -8756.4208 -8756.4208 0.0 445.1146 
2114 -8709.5986 -8709.5986 0.0 446.6547 
2115 -8757.6844 -8757.6844 0.0 445.5552 
2116 -8703.5549 -8703.5549 0.0 443.9826 
2117 -8758.8172 -8758.8172 0.0 445.5926 
2118 -8706.2406 -8706.2406 0.0 447.1366 
2119 -8759.8681 -8759.8681 0.0 446.003 
2120 -8759.3342 -8759.3342 0.0 446.259 
2121 -8759.863 -8759.863 0.0 446.03 
2122 -8759.8681 -8759.8681 0.0 446.0058 
2123 -8759.8681 -8759.8681 0.0 446.0038 
2124 -8723.2187 -8723.2187 0.0 446.3465 
2125 -8760.9353 -8760.9353 0.0 446.2276 
2126 -8730.1773 -8730.1773 0.0 449.2162 
2127 -8761.8852 -8761.8852 0.0 446.8171 
2128 -8761.5692 -8761.5692 0.0 447.1342 
2129 -8761.8824 -8761.8824 0.0 446.8495 
2130 -8761.8852 -8761.8852 0.0 446.8204 
2131 -8761.8852 -8761.8852 0.0 446.8176 
2132 -8737.0327 -8737.0327 0.0 436.625 
2133 -8762.7548 -8762.7548 0.0 445.3708 
2134 -8762.4988 -8762.4988 0.0 444.5628 
2135 -8762.7523 -8762.7523 0.0 445.2907 
2136 -8762.755 -8762.755 0.0 445.3627 
2137 -8762.755 -8762.755 0.0 445.3635 
2138 -8762.755 -8762.755 0.0 445.3627 
2139 -8741.9771 -8741.9771 0.0 450.3014 
2140 -8763.5466 -8763.5466 0.0 446.2814 
2141 -8748.0469 -8748.0469 0.0 445.5038 
2142 -8764.3342 -8764.3342 0.0 446.2486 
2143 -8752.2547 -8752.2547 0.0 449.5428 
2144 -8765.094 -8765.094 0.0 446.992 
2145 -8755.9071 -8755.9071 0.0 441.6199 
2146 -8765.8581 -8765.8581 0.0 445.913 
2147 -8765.7589 -8765.7589 0.0 445.5119 
2148 -8765.8575 -8765.8575 0.0 445.873 
2149 -8765.8582 -8765.8582 0.0 445.909 
2150 -8765.8581 -8765.8581 0.0 445.9098 
2151 -8765.8582 -8765.8582 0.0 445.909 
2152 -8759.3531 -8759.3531 0.0 450.7965 
2153 -8766.6625 -8766.6625 0.0 447.2074 
2154 -8762.0447 -8762.0447 0.0 445.7568 
2155 -8767.5088 -8767.5088 0.0 446.8698 
2156 -8767.4546 -8767.4546 0.0 446.7749 
2157 -8767.5083 -8767.5083 0.0 446.8604 
2158 -8767.5088 -8767.5088 0.0 446.8688 
2159 -8767.5088 -8767.5088 0.0 446.8697 
2160 -8767.5088 -8767.5088 0.0 446.8696 
2161 -8767.5088 -8767.5088 0.0 446.8697 
2162 -8763.4661 -8763.4661 0.0 450.5244 
2163 -8768.3207 -8768.3207 0.0 448.0042 
2164 -8764.0952 -8764.0952 0.0 446.8213 
2165 -8769.0496 -8769.0496 0.0 447.7502 
2166 -8765.9274 -8765.9274 0.0 449.6225 
2167 -8769.8072 -8769.8072 0.0 448.3945 
2168 -8767.4501 -8767.4501 0.0 445.2809 
2169 -8770.5873 -8770.5873 0.0 447.4214 
2170 -8768.7056 -8768.7056 0.0 447.7731 
2171 -8771.3727 -8771.3727 0.0 447.6056 
2172 -8769.3293 -8769.3293 0.0 446.7133 
2173 -8772.1017 -8772.1017 0.0 447.3611 
2174 -8770.4264 -8770.4264 0.0 449.8334 
2175 -8772.8361 -8772.8361 0.0 448.2959 
2176 -8772.8117 -8772.8117 0.0 448.459 
2177 -8772.8361 -8772.8361 0.0 448.3122 
2178 -8772.8361 -8772.8361 0.0 448.2985 
2179 -8771.7381 -8771.7381 0.0 449.5179 
2180 -8773.6164 -8773.6164 0.0 448.8257 
2181 -8773.5973 -8773.5973 0.0 448.9019 
2182 -8773.6163 -8773.6163 0.0 448.8333 
2183 -8773.6164 -8773.6164 0.0 448.8272 
2184 -8773.6163 -8773.6163 0.0 448.827 
2185 -8773.6164 -8773.6164 0.0 448.8272 
2186 -8772.1052 -8772.1052 0.0 449.1634 
2187 -8774.3135 -8774.3135 0.0 448.9988 
2188 -8774.2911 -8774.2911 0.0 449.0235 
2189 -8774.313 -8774.313 0.0 449.0015 
2190 -8774.3134 -8774.3134 0.0 448.9991 
2191 -8774.3135 -8774.3135 0.0 448.9988 
2192 -8772.7747 -8772.7747 0.0 448.7392 
2193 -8774.9887 -8774.9887 0.0 448.9563 
2194 -8774.966 -8774.966 0.0 448.9429 
2195 -8774.9883 -8774.9883 0.0 448.9551 
2196 -8774.9887 -8774.9887 0.0 448.9562 
2197 -8773.4636 -8773.4636 0.0 448.2414 
2198 -8775.6468 -8775.6468 0.0 448.753 
2199 -8773.7886 -8773.7886 0.0 449.5953 
2200 -8776.255 -8776.255 0.0 449.085 
2201 -8774.0349 -8774.0349 0.0 449.5767 
2202 -8776.8208 -8776.8208 0.0 449.2904 
2203 -8774.5519 -8774.5519 0.0 451.8546 
2204 -8777.377 -8777.377 0.0 450.1314 
2205 -8776.1151 -8776.1151 0.0 450.0784 
2206 -8778.0455 -8778.0455 0.0 450.1601 
2207 -8776.0476 -8776.0476 0.0 449.269 
2208 -8778.6327 -8778.6327 0.0 449.924 
2209 -8776.2116 -8776.2116 0.0 450.1671 
2210 -8779.1857 -8779.1857 0.0 450.0505 
2211 -8777.3794 -8777.3794 0.0 450.7283 
2212 -8779.8126 -8779.8126 0.0 450.3297 
2213 -8777.4938 -8777.4938 0.0 451.7764 
2214 -8780.401 -8780.401 0.0 450.8331 
2215 -8777.7791 -8777.7791 0.0 451.568 
2216 -8780.978 -8780.978 0.0 451.1134 
2217 -8777.1595 -8777.1595 0.0 454.2759 
2218 -8781.4899 -8781.4899 0.0 451.9889 
2219 -8778.2384 -8778.2384 0.0 450.3121 
2220 -8782.0244 -8782.0244 0.0 451.5937 
2221 -8781.9864 -8781.9864 0.0 451.4808 
2222 -8782.0239 -8782.0239 0.0 451.5826 
2223 -8782.0244 -8782.0244 0.0 451.5926 
2224 -8782.0244 -8782.0244 0.0 451.5936 
2225 -8779.7597 -8779.7597 0.0 452.1485 
2226 -8782.5793 -8782.5793 0.0 451.8189 
2227 -8779.8325 -8779.8325 0.0 449.9846 
2228 -8783.0446 -8783.0446 0.0 451.3673 
2229 -8783.0109 -8783.0109 0.0 451.2426 
2230 -8783.0439 -8783.0439 0.0 451.3551 
2231 -8783.0446 -8783.0446 0.0 451.366 
2232 -8783.0446 -8783.0446 0.0 451.3671 
2233 -8783.0446 -8783.0446 0.0 451.367 
2234 -8781.196 -8781.196 0.0 451.6974 
2235 -8783.5378 -8783.5378 0.0 451.5203 
2236 -8783.5143 -8783.5143 0.0 451.5476 
2237 -8783.5374 -8783.5374 0.0 451.5231 
2238 -8783.5377 -8783.5377 0.0 451.5205 
2239 -8782.4018 -8782.4018 0.0 450.3221 
2240 -8784.0643 -8784.0643 0.0 451.1322 
2241 -8783.3302 -8783.3302 0.0 452.0787 
2242 -8784.6063 -8784.6063 0.0 451.5444 
2243 -8783.9031 -8783.9031 0.0 452.8042 
2244 -8785.1157 -8785.1157 0.0 452.0766 
2245 -8784.6855 -8784.6855 0.0 454.8242 
2246 -8785.635 -8785.635 0.0 453.2791 
2247 -8785.6259 -8785.6259 0.0 453.4376 
2248 -8785.6348 -8785.6348 0.0 453.2951 
2249 -8785.635 -8785.635 0.0 453.2807 
2250 -8785.5869 -8785.5869 0.0 452.5968 
2251 -8786.2032 -8786.2032 0.0 452.9735 
2252 -8786.0252 -8786.0252 0.0 451.8613 
2253 -8786.7094 -8786.7094 0.0 452.4892 
2254 -8786.7026 -8786.7026 0.0 452.4296 
2255 -8786.7095 -8786.7095 0.0 452.4832 
2256 -8786.7095 -8786.7095 0.0 452.4853 
2257 -8786.7096 -8786.7096 0.0 452.4859 
2258 -8786.7096 -8786.7096 0.0 452.4862 
2259 -8786.7096 -8786.7096 0.0 452.4859 
2260 -8786.4962 -8786.4962 0.0 451.0446 
2261 -8787.1829 -8787.1829 0.0 451.8609 
2262 -8787.4005 -8787.4005 0.0 453.5747 
2263 -8784.0015 -8784.0015 0.0 455.1142 
2264 -8787.7479 -8787.7479 0.0 452.8425 
2265 -8787.7446 -8787.7446 0.0 452.9171 
2266 -8787.7479 -8787.7479 0.0 452.8499 
2267 -8787.7479 -8787.7479 0.0 452.8479 
2268 -8787.7479 -8787.7479 0.0 452.8472 
2269 -8787.7479 -8787.7479 0.0 452.8479 
2270 -8787.9063 -8787.9063 0.0 452.8625 
2271 -8784.4952 -8784.4952 0.0 452.7112 
2272 -8788.2737 -8788.2737 0.0 452.8764 
2273 -8788.2703 -8788.2703 0.0 452.8764 
2274 -8788.2737 -8788.2737 0.0 452.8764 
2275 -8788.2737 -8788.2737 0.0 452.8764 
2276 -8788.2036 -8788.2036 0.0 454.9494 
2277 -8788.7256 -8788.7256 0.0 453.8987 
2278 -8788.7208 -8788.7208 0.0 454.0058 
2279 -8788.7255 -8788.7255 0.0 453.9095 
2280 -8788.7256 -8788.7256 0.0 453.8998 
2281 -8788.7256 -8788.7256 0.0 453.8987 
2282 -8788.7928 -8788.7928 0.0 452.6469 
2283 -8785.2891 -8785.2891 0.0 451.234 
2284 -8789.2039 -8789.2039 0.0 453.2691 
2285 -8789.1999 -8789.1999 0.0 453.2085 
2286 -8789.2038 -8789.2038 0.0 453.263 
2287 -8789.2039 -8789.2039 0.0 453.2681 
2288 -8789.3199 -8789.3199 0.0 452.3466 
2289 -8786.0256 -8786.0256 0.0 451.2736 
2290 -8789.6867 -8789.6867 0.0 452.7953 
2291 -8789.6827 -8789.6827 0.0 452.7521 
2292 -8789.6867 -8789.6867 0.0 452.7909 
2293 -8789.6868 -8789.6868 0.0 452.7921 
2294 -8789.6868 -8789.6868 0.0 452.7925 
2295 -8789.6868 -8789.6868 0.0 452.7921 
2296 -8789.6428 -8789.6428 0.0 452.0822 
2297 -8790.1237 -8790.1237 0.0 452.4661 
2298 -8789.9198 -8789.9198 0.0 454.8231 
2299 -8790.5272 -8790.5272 0.0 453.5474 
2300 -8790.5206 -8790.5206 0.0 453.6778 
2301 -8790.5272 -8790.5272 0.0 453.5605 
2302 -8790.5272 -8790.5272 0.0 453.5487 
2303 -8790.3932 -8790.3932 0.0 453.6585 
2304 -8790.9495 -8790.9495 0.0 453.6232 
2305 -8790.9443 -8790.9443 0.0 453.6289 
2306 -8790.9496 -8790.9496 0.0 453.6237 
2307 -8790.9496 -8790.9496 0.0 453.6236 
2308 -8790.9496 -8790.9496 0.0 453.6236 
2309 -8790.9496 -8790.9496 0.0 453.6236 
2310 -8790.8778 -8790.8778 0.0 453.6537 
2311 -8791.3911 -8791.3911 0.0 453.6605 
2312 -8791.3866 -8791.3866 0.0 453.6617 
2313 -8791.3909 -8791.3909 0.0 453.6607 
2314 -8791.3911 -8791.3911 0.0 453.6605 
2315 -8791.3911 -8791.3911 0.0 453.6605 
2316 -8791.1902 -8791.1902 0.0 453.6163 
2317 -8791.8217 -8791.8217 0.0 453.6663 
2318 -8791.2735 -8791.2735 0.0 453.3784 
2319 -8792.2102 -8792.2102 0.0 453.5813 
2320 -8792.2005 -8792.2005 0.0 453.5651 
2321 -8792.21 -8792.21 0.0 453.5797 
2322 -8792.2102 -8792.2102 0.0 453.5811 
2323 -8791.6683 -8791.6683 0.0 452.7265 
2324 -8792.618 -8792.618 0.0 453.2735 
2325 -8792.6087 -8792.6087 0.0 453.2229 
2326 -8792.6181 -8792.6181 0.0 453.2684 
2327 -8792.6181 -8792.6181 0.0 453.2699 
2328 -8792.6181 -8792.6181 0.0 453.2705 
2329 -8792.6181 -8792.6181 0.0 453.2708 
2330 -8792.6181 -8792.6181 0.0 453.2704 
2331 -8791.751 -8791.751 0.0 453.7942 
2332 -8793.0066 -8793.0066 0.0 453.493 
2333 -8792.9947 -8792.9947 0.0 453.5286 
2334 -8793.0064 -8793.0064 0.0 453.4967 
2335 -8793.0066 -8793.0066 0.0 453.4934 
2336 -8793.0066 -8793.0066 0.0 453.493 
2337 -8791.9905 -8791.9905 0.0 453.7991 
2338 -8793.4102 -8793.4102 0.0 453.6398 
2339 -8793.3966 -8793.3966 0.0 453.6621 
